Account Length,Area Code,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Eve Mins,Eve Calls,Night Mins,Night Calls,Int'l Mins,Int'l Calls,CustServ Calls,Churn,Day_Avg_Call_Duration,Eve_Avg_Call_Duration,Night_Avg_Call_Duration,Intl_Avg_Call_Duration,High_CustServ_Calls
77.0,415,0,0,0.0,163.0,112.0,219.1,89.0,233.4,66.0,6.7,3.0,2,0,1.4553571428571428,2.4617977528089887,3.5363636363636366,2.2333333333333334,0
98.0,415,0,1,38.0,213.7,61.0,253.0,104.0,207.7,73.0,10.7,5.0,2,0,3.50327868852459,2.4326923076923075,2.8452054794520545,2.1399999999999997,0
125.0,415,0,1,36.0,201.3,117.0,63.54999999999997,78.0,125.7,104.0,5.4,3.0,1,0,1.7205128205128206,0.8147435897435893,1.208653846153846,1.8,0
67.0,510,0,0,0.0,310.4,97.0,66.5,123.0,246.5,99.0,9.2,10.0,4,0,3.1999999999999997,0.540650406504065,2.48989898989899,0.9199999999999999,1
194.0,408,0,0,0.0,48.4,101.0,281.1,138.0,218.5,87.0,17.5,1.0,1,0,0.4792079207920792,2.0369565217391306,2.5114942528735633,17.5,0
128.0,415,0,1,40.0,171.2,88.0,145.7,109.0,196.8,93.0,14.0,6.0,1,0,1.9454545454545453,1.3366972477064218,2.1161290322580646,2.3333333333333335,0
190.0,415,0,1,22.0,166.5,93.0,183.0,92.0,121.0,102.0,8.5,3.0,0,0,1.7903225806451613,1.9891304347826086,1.1862745098039216,2.8333333333333335,0
165.0,415,0,0,0.0,216.6,126.0,190.8,104.0,224.7,123.0,12.4,8.0,0,0,1.719047619047619,1.8346153846153848,1.8268292682926828,1.55,0
59.0,408,0,0,0.0,107.8,113.0,216.6,125.0,217.5,92.0,9.9,3.0,2,0,0.9539823008849557,1.7328,2.364130434782609,3.3000000000000003,0
47.0,408,0,1,28.0,141.3,94.0,168.0,108.0,113.5,84.0,7.8,2.0,1,0,1.5031914893617022,1.5555555555555556,1.3511904761904763,3.9,0
150.0,415,0,1,29.0,209.9,77.0,158.0,52.0,141.9,113.0,6.6,1.0,0,0,2.725974025974026,3.0384615384615383,1.2557522123893805,6.6,0
152.0,415,1,1,20.0,237.5,120.0,253.4,94.0,265.2,80.0,14.2,3.0,4,1,1.9791666666666667,2.695744680851064,3.315,4.733333333333333,1
26.0,415,0,0,0.0,234.5,109.0,216.5,129.0,191.6,94.0,3.5,6.0,3,0,2.1513761467889907,1.678294573643411,2.0382978723404253,0.5833333333333334,1
79.0,510,0,1,31.0,103.1,90.0,243.0,135.0,76.4,92.0,12.2,8.0,3,0,1.1455555555555554,1.8,0.8304347826086957,1.525,1
95.0,510,0,1,27.0,129.5,106.0,248.9,90.0,268.0,115.0,11.9,3.0,1,0,1.221698113207547,2.7655555555555558,2.3304347826086955,3.966666666666667,0
69.0,510,1,0,0.0,279.8,90.0,248.7,91.0,171.0,118.0,8.4,10.0,2,1,3.108888888888889,2.732967032967033,1.4491525423728813,0.8400000000000001,0
95.0,510,1,1,41.0,136.8,91.0,200.8,61.0,133.7,67.0,10.3,9.0,4,1,1.5032967032967035,3.291803278688525,1.9955223880597013,1.1444444444444446,1
31.0,415,0,1,31.0,100.1,54.0,246.3,97.0,255.0,131.0,5.9,3.0,0,0,1.8537037037037036,2.539175257731959,1.9465648854961832,1.9666666666666668,0
121.0,408,0,1,31.0,237.1,63.0,205.6,117.0,196.7,85.0,10.1,5.0,4,0,3.7634920634920634,1.7572649572649572,2.3141176470588234,2.02,1
111.0,415,0,0,0.0,172.8,58.0,183.1,108.0,158.8,104.0,7.9,3.0,4,1,2.9793103448275864,1.6953703703703704,1.526923076923077,2.6333333333333333,1
157.0,415,0,0,0.0,224.5,111.0,200.7,99.0,116.6,118.0,11.5,2.0,2,0,2.0225225225225225,2.0272727272727273,0.988135593220339,5.75,0
44.0,510,0,0,0.0,288.1,112.0,258.0,92.0,192.4,90.0,10.2,4.0,3,1,2.5723214285714286,2.8043478260869565,2.137777777777778,2.55,1
61.0,510,1,0,0.0,78.2,103.0,195.9,149.0,108.0,100.0,10.1,6.0,2,0,0.7592233009708738,1.314765100671141,1.08,1.6833333333333333,0
65.0,415,0,0,0.0,148.7,80.0,259.0,94.0,149.5,107.0,12.7,6.0,2,0,1.85875,2.75531914893617,1.397196261682243,2.1166666666666667,0
74.0,415,0,1,25.0,194.6,84.0,119.9,103.0,175.5,75.0,13.1,2.0,2,0,2.3166666666666664,1.1640776699029127,2.34,6.55,0
123.0,408,0,0,0.0,159.5,77.0,303.8,92.0,226.9,120.0,12.0,4.0,0,0,2.0714285714285716,3.3021739130434784,1.8908333333333334,3.0,0
58.0,408,0,1,20.0,194.5,110.0,213.7,89.0,236.6,92.0,9.5,2.0,1,0,1.768181818181818,2.401123595505618,2.5717391304347825,4.75,0
74.0,408,0,0,0.0,174.1,96.0,251.1,94.0,257.6,123.0,8.3,5.0,2,1,1.8135416666666666,2.671276595744681,2.0943089430894313,1.6600000000000001,0
125.0,415,0,0,0.0,131.8,97.0,136.7,100.0,308.2,119.0,7.7,6.0,2,0,1.3587628865979382,1.367,2.5899159663865547,1.2833333333333334,0
80.0,415,0,0,0.0,160.6,103.0,237.0,109.0,245.1,88.0,10.7,1.0,1,0,1.5592233009708738,2.1743119266055047,2.7852272727272727,10.7,0
53.0,408,0,1,18.0,146.8,107.0,310.0,84.0,178.7,130.0,7.2,7.0,0,0,1.37196261682243,3.6904761904761907,1.3746153846153846,1.0285714285714287,0
99.0,408,0,1,28.0,200.7,88.0,264.2,116.0,172.7,102.0,9.1,5.0,1,0,2.2806818181818183,2.277586206896552,1.6931372549019608,1.8199999999999998,0
99.0,415,0,0,0.0,145.6,106.0,98.3,106.0,230.8,83.0,10.9,5.0,1,0,1.3735849056603773,0.9273584905660377,2.780722891566265,2.18,0
66.0,415,0,1,29.0,229.4,104.0,257.4,84.0,231.5,119.0,8.0,1.0,2,0,2.205769230769231,3.064285714285714,1.9453781512605042,8.0,0
97.0,510,0,0,0.0,211.0,76.0,189.0,100.0,123.0,102.0,4.7,4.0,3,0,2.776315789473684,1.89,1.2058823529411764,1.175,1
75.0,510,0,1,37.0,121.5,97.0,271.4,110.0,248.7,97.0,11.3,5.0,2,0,1.2525773195876289,2.4672727272727273,2.5639175257731956,2.2600000000000002,0
85.0,510,1,0,0.0,216.0,73.0,188.2,117.0,147.1,98.0,3.6,7.0,2,0,2.958904109589041,1.6085470085470084,1.5010204081632652,0.5142857142857143,0
108.0,510,0,0,0.0,293.0,88.0,160.6,101.0,143.9,87.0,10.0,6.0,2,0,3.3295454545454546,1.59009900990099,1.6540229885057471,1.6666666666666667,0
133.0,408,1,1,32.0,221.1,137.0,264.9,99.0,168.9,108.0,15.4,4.0,2,1,1.6138686131386861,2.6757575757575753,1.5638888888888889,3.85,0
51.0,510,0,0,0.0,181.5,108.0,196.9,87.0,187.2,119.0,10.3,2.0,1,0,1.6805555555555556,2.2632183908045977,1.573109243697479,5.15,0
186.0,415,0,1,26.0,74.3,107.0,177.3,116.0,296.3,90.0,14.5,3.0,2,0,0.694392523364486,1.528448275862069,3.292222222222222,4.833333333333333,0
44.0,415,1,0,0.0,62.3,92.0,275.0,82.0,138.7,108.0,10.8,3.0,1,0,0.6771739130434782,3.3536585365853657,1.2842592592592592,3.6,0
64.0,408,0,1,31.0,228.6,88.0,248.5,109.0,167.1,124.0,9.0,1.0,3,0,2.5977272727272727,2.279816513761468,1.3475806451612902,9.0,1
44.0,510,0,0,0.0,228.1,121.0,276.5,79.0,279.8,77.0,9.9,5.0,2,1,1.8851239669421487,3.5,3.633766233766234,1.98,0
114.0,415,0,1,36.0,309.9,90.0,200.3,89.0,183.5,105.0,14.2,2.0,1,0,3.443333333333333,2.250561797752809,1.7476190476190476,7.1,0
92.0,415,0,0,0.0,201.9,74.0,226.8,119.0,217.5,80.0,13.7,6.0,3,0,2.7283783783783786,1.9058823529411766,2.71875,2.283333333333333,1
110.0,408,0,0,0.0,149.8,112.0,180.0,93.0,140.0,119.0,11.7,4.0,2,0,1.3375000000000001,1.935483870967742,1.1764705882352942,2.925,0
90.0,408,0,1,30.0,183.8,76.0,229.7,95.0,144.1,124.0,7.7,3.0,1,0,2.418421052631579,2.417894736842105,1.1620967741935484,2.566666666666667,0
72.0,408,0,1,21.0,186.7,108.0,335.0,86.0,187.2,119.0,16.5,4.0,1,0,1.7287037037037036,3.895348837209302,1.573109243697479,4.125,0
113.0,415,0,0,0.0,209.4,151.0,338.35,113.0,246.0,116.0,7.4,2.0,1,1,1.3867549668874173,2.9942477876106195,2.1206896551724137,3.7,0
171.0,415,0,1,25.0,223.2,77.0,183.2,118.0,150.8,90.0,10.2,3.0,3,0,2.8987012987012983,1.5525423728813559,1.6755555555555557,3.4,1
104.0,415,0,0,0.0,164.2,109.0,155.4,90.0,168.9,117.0,10.7,8.0,1,0,1.5064220183486237,1.7266666666666668,1.4435897435897436,1.3375,0
165.0,408,0,0,0.0,150.5,75.0,193.1,93.0,311.6,93.0,10.3,2.0,1,0,2.006666666666667,2.076344086021505,3.350537634408602,5.15,0
104.0,510,0,0,0.0,234.2,128.0,293.1,92.0,183.9,79.0,9.8,6.0,0,1,1.8296875,3.1858695652173914,2.3278481012658228,1.6333333333333335,0
110.0,408,0,0,0.0,55.3,102.0,164.7,124.0,200.7,108.0,10.2,5.0,1,0,0.542156862745098,1.3282258064516128,1.8583333333333332,2.04,0
90.0,408,1,0,0.0,221.8,97.0,203.8,134.0,215.8,152.0,8.4,4.0,1,0,2.28659793814433,1.5208955223880598,1.4197368421052632,2.1,0
114.0,415,0,0,0.0,169.6,85.0,63.54999999999997,86.0,179.3,124.0,7.4,8.0,1,0,1.9952941176470587,0.7389534883720926,1.445967741935484,0.925,0
101.0,408,0,0,0.0,89.7,118.0,260.1,79.0,170.1,93.0,13.5,10.5,4,1,0.7601694915254238,3.2924050632911395,1.829032258064516,1.2857142857142858,1
117.0,408,0,1,14.0,80.2,81.0,219.0,103.0,122.6,102.0,8.6,2.0,1,0,0.9901234567901235,2.1262135922330097,1.2019607843137254,4.3,0
109.0,408,0,0,0.0,218.9,105.0,299.9,87.0,158.6,110.0,11.3,4.0,2,0,2.084761904761905,3.447126436781609,1.4418181818181817,2.825,0
82.0,408,0,0,0.0,125.7,96.0,207.6,137.0,183.1,103.0,12.9,2.0,1,0,1.309375,1.5153284671532847,1.7776699029126213,6.45,0
92.0,510,0,0,0.0,176.3,85.0,93.4,125.0,207.2,107.0,9.6,1.0,2,0,2.0741176470588236,0.7472000000000001,1.936448598130841,9.6,0
82.0,510,0,1,29.0,207.2,111.0,254.1,137.0,169.3,92.0,9.5,5.0,2,0,1.8666666666666665,1.8547445255474453,1.840217391304348,1.9,0
90.0,415,0,0,0.0,205.7,138.0,161.9,83.0,269.7,104.0,12.5,6.0,2,0,1.4905797101449274,1.9506024096385544,2.5932692307692307,2.0833333333333335,0
87.0,408,0,1,28.0,151.4,95.0,152.4,97.0,250.1,109.0,3.1000000000000005,0.0,1,0,1.5936842105263158,1.5711340206185567,2.2944954128440367,3.1000000000000005,0
124.0,510,0,0,0.0,157.5,70.0,130.7,79.0,193.4,98.0,9.6,4.0,3,0,2.25,1.6544303797468354,1.9734693877551022,2.4,1
39.0,408,0,0,0.0,160.4,68.0,102.6,103.0,235.3,106.0,9.1,5.0,2,0,2.3588235294117648,0.9961165048543689,2.219811320754717,1.8199999999999998,0
84.0,415,0,0,0.0,159.0,80.0,167.9,128.0,167.6,101.0,12.3,5.0,1,0,1.9875,1.31171875,1.6594059405940593,2.46,0
75.0,510,0,1,46.0,214.1,62.0,200.9,111.0,246.8,126.0,9.2,6.0,0,0,3.453225806451613,1.8099099099099099,1.9587301587301589,1.5333333333333332,0
102.0,510,0,0,0.0,102.6,89.0,246.0,77.0,170.5,140.0,9.1,4.0,2,0,1.152808988764045,3.1948051948051948,1.2178571428571427,2.275,0
62.0,415,1,0,0.0,159.7,86.0,197.5,76.0,121.6,105.0,13.9,6.0,0,1,1.8569767441860463,2.598684210526316,1.158095238095238,2.316666666666667,0
143.0,510,0,0,0.0,202.8,109.0,165.8,104.0,143.9,71.0,4.6,4.0,1,0,1.8605504587155965,1.5942307692307693,2.026760563380282,1.15,0
53.0,415,0,0,0.0,57.5,95.0,265.5,131.0,244.3,128.0,11.6,6.0,3,0,0.6052631578947368,2.0267175572519083,1.90859375,1.9333333333333333,1
30.0,415,0,0,0.0,169.9,144.0,225.2,118.0,169.7,93.0,11.4,7.0,1,0,1.1798611111111112,1.9084745762711863,1.824731182795699,1.6285714285714286,0
112.0,415,0,0,0.0,325.45000000000005,77.0,212.5,109.0,265.0,132.0,12.7,8.0,2,1,4.226623376623377,1.9495412844036697,2.007575757575758,1.5875,0
129.0,415,0,0,0.0,139.5,119.0,289.3,105.0,129.4,97.0,13.1,8.0,0,0,1.1722689075630253,2.7552380952380955,1.3340206185567012,1.6375,0
63.0,415,0,1,29.0,142.3,107.0,118.7,56.0,240.1,91.0,6.6,8.0,1,0,1.329906542056075,2.1196428571428574,2.6384615384615384,0.825,0
28.0,415,0,0,0.0,187.8,94.0,248.6,86.0,208.8,124.0,10.6,5.0,0,0,1.997872340425532,2.8906976744186044,1.6838709677419357,2.12,0
111.0,415,0,0,0.0,146.2,55.0,261.5,83.0,163.2,116.0,8.7,3.0,3,0,2.6581818181818178,3.1506024096385543,1.4068965517241379,2.9,1
91.0,510,0,0,0.0,231.8,120.0,150.6,106.0,269.2,129.0,11.6,7.0,3,0,1.9316666666666669,1.420754716981132,2.0868217054263565,1.657142857142857,1
90.0,415,0,0,0.0,193.7,83.0,154.2,79.0,299.0,60.0,12.7,3.0,1,0,2.333734939759036,1.9518987341772152,4.983333333333333,4.233333333333333,0
151.0,510,0,0,0.0,156.4,108.0,233.4,118.0,195.7,141.0,7.7,6.0,4,0,1.4481481481481482,1.9779661016949153,1.3879432624113475,1.2833333333333334,1
105.0,415,1,1,29.0,220.7,82.0,217.7,110.0,190.5,100.0,13.2,6.0,1,1,2.6914634146341463,1.979090909090909,1.905,2.1999999999999997,0
41.0,408,0,1,37.0,239.8,110.0,221.9,115.0,189.1,100.0,7.3,1.0,2,0,2.18,1.9295652173913045,1.891,7.3,0
48.0,510,0,1,43.0,172.0,111.0,200.2,64.0,233.1,96.0,8.0,5.0,1,0,1.5495495495495495,3.128125,2.428125,1.6,0
166.0,408,1,1,35.0,128.2,138.0,274.5,113.0,298.9,130.0,8.8,7.0,2,0,0.9289855072463767,2.4292035398230087,2.299230769230769,1.2571428571428573,0
79.0,510,0,0,0.0,130.2,119.0,290.9,121.0,194.8,140.0,14.0,6.0,3,0,1.0941176470588234,2.4041322314049585,1.3914285714285715,2.3333333333333335,1
153.0,510,0,0,0.0,195.4,107.0,154.6,96.0,142.8,97.0,11.6,6.0,1,0,1.8261682242990656,1.6104166666666666,1.4721649484536083,1.9333333333333333,0
110.0,415,1,0,0.0,293.3,79.0,188.5,90.0,266.9,91.0,14.5,4.0,0,1,3.7126582278481015,2.0944444444444446,2.9329670329670328,3.625,0
163.0,415,0,0,0.0,191.3,89.0,193.9,87.0,268.4,121.0,12.8,4.0,1,0,2.149438202247191,2.2287356321839082,2.218181818181818,3.2,0
126.0,510,0,0,0.0,122.4,88.0,143.8,111.0,157.0,106.0,11.5,3.0,1,0,1.3909090909090909,1.2954954954954956,1.4811320754716981,3.8333333333333335,0
105.0,408,0,1,33.0,209.6,68.0,146.9,140.0,121.0,131.0,10.6,3.0,2,0,3.0823529411764703,1.0492857142857144,0.9236641221374046,3.533333333333333,0
172.0,415,0,0,0.0,215.7,140.0,146.3,84.0,264.6,83.0,7.1,1.0,3,0,1.5407142857142857,1.7416666666666667,3.187951807228916,7.1,1
126.0,415,0,0,0.0,161.4,110.0,220.6,125.0,249.2,78.0,5.1,2.0,0,0,1.4672727272727273,1.7648,3.1948717948717946,2.55,0
97.0,510,0,0,0.0,144.2,91.0,226.7,137.0,144.6,72.0,13.8,4.0,3,0,1.5846153846153845,1.654744525547445,2.0083333333333333,3.45,1
95.0,408,1,1,37.0,220.2,109.0,185.3,99.0,205.1,82.0,4.1,2.0,0,1,2.020183486238532,1.871717171717172,2.5012195121951217,2.05,0
87.0,510,0,0,0.0,256.2,105.0,160.7,102.0,249.4,80.0,7.4,2.0,4,0,2.44,1.5754901960784313,3.1175,3.7,1
97.0,415,0,0,0.0,112.7,119.0,217.7,109.0,152.1,76.0,6.5,5.0,1,0,0.9470588235294118,1.9972477064220182,2.001315789473684,1.3,0
76.0,415,0,0,0.0,299.5,125.0,226.7,92.0,210.7,134.0,13.7,4.0,0,1,2.396,2.4641304347826085,1.5723880597014925,3.425,0
140.0,408,0,0,0.0,194.8,107.0,170.9,99.0,225.1,93.0,13.9,4.0,0,0,1.8205607476635515,1.7262626262626264,2.4204301075268817,3.475,0
169.0,415,0,0,0.0,100.8,112.0,230.0,69.0,193.6,95.0,9.5,2.0,0,0,0.9,3.3333333333333335,2.037894736842105,4.75,0
68.0,408,0,1,22.0,82.5,97.0,289.9,94.0,180.0,114.0,4.8,4.0,3,0,0.8505154639175257,3.0840425531914892,1.5789473684210527,1.2,1
122.0,415,0,1,34.0,146.4,104.0,89.7,103.0,220.0,91.0,15.6,4.0,2,0,1.4076923076923078,0.870873786407767,2.4175824175824174,3.9,0
36.0,408,0,0,0.0,177.9,129.0,224.6,87.0,306.3,102.0,10.8,6.0,2,0,1.3790697674418606,2.5816091954022986,3.0029411764705882,1.8,0
120.0,510,0,1,27.0,153.5,84.0,194.0,73.0,256.5,94.0,10.2,7.0,4,0,1.8273809523809523,2.6575342465753424,2.728723404255319,1.457142857142857,1
121.0,408,0,0,0.0,150.7,105.0,197.3,133.0,169.0,116.0,9.2,10.5,1,0,1.4352380952380952,1.4834586466165414,1.456896551724138,0.8761904761904761,0
64.0,408,0,1,19.0,180.1,106.0,127.5,92.0,237.4,118.0,7.5,3.0,0,0,1.6990566037735848,1.3858695652173914,2.011864406779661,2.5,0
13.0,415,0,1,31.0,265.3,94.0,147.6,95.0,259.3,117.0,12.9,1.0,1,0,2.822340425531915,1.5536842105263158,2.2162393162393164,12.9,0
106.0,415,0,0,0.0,128.6,83.0,134.0,114.0,210.6,113.0,11.4,2.0,0,0,1.5493975903614456,1.1754385964912282,1.863716814159292,5.7,0
88.0,415,0,0,0.0,161.5,92.0,173.5,108.0,206.2,95.0,7.9,4.0,2,0,1.7554347826086956,1.6064814814814814,2.1705263157894734,1.975,0
74.0,408,0,0,0.0,165.3,120.0,198.5,106.0,208.5,102.0,9.8,3.0,1,0,1.3775000000000002,1.8726415094339623,2.0441176470588234,3.266666666666667,0
83.0,415,0,0,0.0,195.0,92.0,210.5,83.0,180.6,92.0,11.0,10.5,0,0,2.119565217391304,2.536144578313253,1.9630434782608694,1.0476190476190477,0
49.0,415,0,0,0.0,213.8,79.0,265.1,93.0,239.8,128.0,15.6,7.0,0,0,2.706329113924051,2.850537634408602,1.8734375,2.2285714285714286,0
111.0,510,0,1,24.0,205.5,114.0,219.3,99.0,215.9,95.0,14.0,4.0,1,0,1.8026315789473684,2.2151515151515153,2.2726315789473683,3.5,0
50.0,415,0,1,22.0,252.9,112.0,177.9,99.0,158.4,146.0,8.5,4.0,3,0,2.258035714285714,1.796969696969697,1.084931506849315,2.125,1
153.0,408,0,1,28.0,235.6,74.0,227.9,46.5,170.3,103.0,15.4,9.0,0,0,3.1837837837837837,4.901075268817205,1.6533980582524272,1.7111111111111112,0
88.0,415,0,0,0.0,192.0,91.0,127.6,127.0,155.6,125.0,7.5,5.0,1,0,2.10989010989011,1.0047244094488188,1.2448,1.5,0
131.0,415,0,1,39.0,69.1,122.0,101.3,136.0,104.8,94.0,9.1,4.0,0,0,0.5663934426229508,0.7448529411764706,1.1148936170212767,2.275,0
79.0,408,0,0,0.0,261.7,97.0,210.6,48.0,256.7,83.0,6.0,3.0,3,1,2.6979381443298966,4.3875,3.092771084337349,2.0,1
140.0,415,0,0,0.0,235.5,81.0,257.2,130.0,103.1,111.0,11.5,4.0,2,0,2.9074074074074074,1.9784615384615383,0.9288288288288288,2.875,0
105.0,408,0,0,0.0,213.4,100.0,204.9,52.0,179.7,93.0,9.5,6.0,1,0,2.134,3.9403846153846156,1.932258064516129,1.5833333333333333,0
54.0,415,0,1,39.0,206.9,143.0,127.8,72.0,199.2,120.0,9.2,1.0,3,0,1.446853146853147,1.775,1.66,9.2,1
87.0,415,0,1,22.0,263.8,65.0,103.4,115.0,208.1,109.0,8.5,3.0,3,0,4.058461538461539,0.8991304347826088,1.9091743119266054,2.8333333333333335,1
96.0,510,0,1,31.0,183.4,126.0,195.5,106.0,180.1,93.0,10.5,5.0,1,0,1.4555555555555555,1.8443396226415094,1.9365591397849462,2.1,0
79.0,510,0,0,0.0,157.6,85.0,194.1,92.0,231.5,86.0,9.4,10.0,4,1,1.8541176470588234,2.109782608695652,2.691860465116279,0.9400000000000001,1
55.0,415,0,0,0.0,175.6,147.0,161.8,118.0,289.5,55.0,9.3,4.0,0,0,1.1945578231292517,1.3711864406779661,5.263636363636364,2.325,0
130.0,415,0,0,0.0,242.5,101.0,102.8,114.0,142.4,89.0,9.3,2.0,2,0,2.400990099009901,0.9017543859649123,1.6,4.65,0
34.0,415,0,0,0.0,151.0,102.0,131.4,101.0,186.6,86.0,9.9,7.0,0,0,1.4803921568627452,1.300990099009901,2.169767441860465,1.4142857142857144,0
139.0,415,0,0,0.0,138.1,103.0,164.5,100.0,134.9,63.0,8.3,2.0,1,0,1.340776699029126,1.645,2.141269841269841,4.15,0
109.0,408,0,0,0.0,264.7,69.0,305.0,120.0,197.4,86.0,9.5,9.0,1,1,3.836231884057971,2.5416666666666665,2.2953488372093025,1.0555555555555556,0
65.0,408,0,1,31.0,282.3,70.0,152.0,89.0,225.5,93.0,12.0,4.0,1,0,4.032857142857143,1.7078651685393258,2.424731182795699,3.0,0
63.0,415,0,0,0.0,211.2,80.0,237.7,93.0,259.2,58.0,12.3,2.0,0,0,2.6399999999999997,2.5559139784946234,4.468965517241379,6.15,0
152.0,415,0,0,0.0,197.1,126.0,130.1,76.0,78.1,100.0,7.4,4.0,3,0,1.5642857142857143,1.7118421052631578,0.7809999999999999,1.85,1
147.0,408,0,0,0.0,205.3,95.0,166.7,128.0,240.6,84.0,7.8,4.0,1,0,2.1610526315789476,1.30234375,2.8642857142857143,1.95,0
112.0,415,0,1,22.0,181.8,110.0,228.1,123.0,262.7,141.0,9.2,4.0,2,0,1.6527272727272728,1.8544715447154472,1.8631205673758864,2.3,0
120.0,415,0,0,0.0,252.0,120.0,150.2,106.0,151.8,96.0,9.6,1.0,2,0,2.1,1.4169811320754715,1.58125,9.6,0
27.0,510,0,0,0.0,193.8,102.0,118.9,104.0,135.9,124.0,9.2,3.0,0,0,1.9000000000000001,1.143269230769231,1.0959677419354839,3.0666666666666664,0
171.0,415,0,0,0.0,231.2,135.0,188.7,74.0,206.9,124.0,12.3,1.0,1,0,1.7125925925925924,2.55,1.6685483870967743,12.3,0
101.0,415,0,1,33.0,200.1,108.0,188.9,122.0,205.1,90.0,15.5,4.0,0,0,1.8527777777777776,1.548360655737705,2.278888888888889,3.875,0
32.0,408,0,1,26.0,266.7,109.0,232.3,107.0,212.8,98.0,16.3,4.0,1,0,2.446788990825688,2.1710280373831776,2.1714285714285717,4.075,0
3.0,415,0,1,36.0,118.1,117.0,221.5,125.0,103.9,89.0,11.9,6.0,2,0,1.0094017094017094,1.772,1.1674157303370787,1.9833333333333334,0
151.0,408,0,0,0.0,175.3,106.0,144.3,87.0,160.2,88.0,11.8,5.0,0,0,1.6537735849056605,1.6586206896551725,1.8204545454545453,2.3600000000000003,0
60.0,408,0,0,0.0,125.1,99.0,248.8,62.0,211.3,79.0,11.2,3.0,3,0,1.2636363636363637,4.012903225806451,2.6746835443037975,3.733333333333333,1
119.0,415,0,0,0.0,176.8,90.0,224.7,81.0,204.6,77.0,7.5,10.5,1,0,1.9644444444444447,2.774074074074074,2.657142857142857,0.7142857142857143,0
43.0,415,0,0,0.0,241.9,101.0,129.4,121.0,264.8,104.0,5.9,3.0,1,0,2.395049504950495,1.069421487603306,2.5461538461538464,1.9666666666666668,0
42.0,408,0,0,0.0,241.2,134.0,116.5,114.0,152.2,91.0,10.6,4.0,0,0,1.7999999999999998,1.0219298245614035,1.6725274725274724,2.65,0
84.0,408,0,0,0.0,217.1,99.0,236.0,68.0,118.3,120.0,9.4,4.0,1,0,2.1929292929292927,3.4705882352941178,0.9858333333333333,2.35,0
65.0,510,0,0,0.0,195.4,110.0,181.2,109.0,178.5,105.0,8.9,4.0,0,0,1.7763636363636364,1.6623853211009174,1.7,2.225,0
75.0,415,1,0,0.0,222.4,78.0,327.0,111.0,208.0,104.0,8.7,9.0,1,1,2.8512820512820514,2.945945945945946,2.0,0.9666666666666666,0
116.0,510,0,0,0.0,189.5,90.0,189.8,118.0,205.8,83.0,13.1,2.0,1,0,2.1055555555555556,1.6084745762711865,2.4795180722891565,6.55,0
107.0,415,0,0,0.0,123.1,100.0,158.4,82.0,256.1,82.0,9.3,5.0,0,0,1.2309999999999999,1.931707317073171,3.1231707317073174,1.86,0
189.0,415,0,1,38.0,256.7,98.0,150.5,120.0,123.0,87.0,11.4,3.0,3,0,2.6193877551020406,1.2541666666666667,1.4137931034482758,3.8000000000000003,1
123.0,408,0,0,0.0,159.1,94.0,241.6,119.0,202.4,120.0,6.5,1.0,1,0,1.6925531914893617,2.030252100840336,1.6866666666666668,6.5,0
110.0,408,0,0,0.0,100.1,90.0,233.3,93.0,204.4,57.0,11.1,8.0,3,0,1.1122222222222222,2.5086021505376346,3.585964912280702,1.3875,1
63.0,415,0,1,32.0,34.64999999999996,113.0,187.0,113.0,230.8,101.0,8.6,7.0,1,0,0.3066371681415926,1.654867256637168,2.2851485148514854,1.2285714285714284,0
176.0,415,0,0,0.0,223.2,76.0,214.4,131.0,154.4,80.0,10.1,2.0,3,0,2.9368421052631577,1.6366412213740458,1.9300000000000002,5.05,1
108.0,510,0,0,0.0,187.4,101.0,199.9,126.0,216.1,107.0,12.6,8.0,1,0,1.8554455445544555,1.5865079365079366,2.019626168224299,1.575,0
13.0,510,0,1,21.0,315.6,105.0,208.9,71.0,260.1,123.0,12.1,3.0,3,0,3.005714285714286,2.942253521126761,2.1146341463414635,4.033333333333333,1
71.0,415,0,0,0.0,277.5,104.0,131.8,121.0,126.9,101.0,8.2,2.0,1,0,2.668269230769231,1.0892561983471076,1.2564356435643564,4.1,0
88.0,415,0,0,0.0,189.8,111.0,197.3,101.0,234.5,111.0,14.9,3.0,2,0,1.70990990990991,1.9534653465346536,2.1126126126126126,4.966666666666667,0
137.0,510,0,0,0.0,147.2,119.0,192.8,91.0,172.7,105.0,10.2,4.0,1,0,1.2369747899159662,2.1186813186813187,1.6447619047619046,2.55,0
82.0,408,0,0,0.0,185.8,46.5,276.5,134.0,192.1,104.0,5.7,7.0,4,0,3.995698924731183,2.0634328358208953,1.8471153846153845,0.8142857142857143,1
92.0,510,0,1,29.0,155.4,110.0,188.5,104.0,254.9,118.0,8.0,4.0,3,0,1.4127272727272728,1.8125,2.1601694915254237,2.0,1
165.0,510,0,0,0.0,154.2,91.0,268.6,108.0,188.8,99.0,10.9,4.0,4,0,1.6945054945054945,2.4870370370370374,1.9070707070707071,2.725,1
96.0,415,0,0,0.0,97.6,98.0,105.5,118.0,220.2,105.0,11.6,9.0,1,0,0.9959183673469387,0.8940677966101694,2.097142857142857,1.2888888888888888,0
156.0,415,0,0,0.0,178.8,94.0,178.4,97.0,169.2,77.0,7.5,3.0,1,0,1.9021276595744683,1.839175257731959,2.1974025974025975,2.5,0
